show_id,type,title,director,cast,country,release_year,rating,listed_in,description,year_added,month_added,duration_value,duration_type
s5705,0,Richard Pryor: Live in Concert,Jeff Margolis,Richard Pryor,United States,-3.9892221189594523,11,Stand-Up Comedy,richard pryors classic  concert film has him discussing a wide range of topics including race the police and his favorite target  himself,-1.8432848674605342,1.5585894810864571,79,Minutes
s5706,0,The Violin Player,Bauddhayan Mukherji,"Ritwick Chakraborty, Adil Hussain, Nayani Dixit, Sonam Stobgais",India,0.20635461443803613,9,"Dramas, Independent Movies, International Movies",an unemployed bollywood session violinist in mumbai finally lands a small gig but its what happens on his way home that proves truly transformative,-1.8432848674605342,1.5585894810864571,72,Minutes
s5707,0,Beauties of the Night,María Jose Cuevas,"Olga Breeskin, Lyn May, Rossy Mendoza, Wanda Seux, Princesa Yamal",Mexico,0.20635461443803613,11,"Documentaries, International Movies",back in the days of disco mexico had its own stars of the night this documentary casts new light on former queens of the mexican burlesque scene,-1.8432848674605342,1.2674350549478612,92,Minutes
s5708,1,Gilmore Girls: A Year in the Life,Unknown,"Lauren Graham, Alexis Bledel, Kelly Bishop, Scott Patterson, Yanic Truesdale, Matt Czuchry, Liza Weil, Milo Ventimiglia, Sean Gunn, Keiko Agena, Rose Abdoo, Melissa McCarthy",United States,0.20635461443803613,9,"TV Comedies, TV Dramas, Teen TV Shows",set nearly a decade after the finale of the original series this revival follows lorelai rory and emily gilmore through four seasons of change,-1.8432848674605342,1.2674350549478612,1,Seasons
s5709,0,Michael Che Matters,Oz Rodriguez,Michael Che,United States,0.20635461443803613,11,Stand-Up Comedy,snl star michael che takes on hotbutton topics like inequality homophobia and gentrification in this standup set filmed live in brooklyn,-1.8432848674605342,1.2674350549478612,61,Minutes
s5710,0,Mercy,Chris Sparling,"James Wolk, Caitlin Fitzgerald, Tom Lipinski, Dan Ziskie, Michael Godere, Michael Donovan, Dion Graham, Constance Barron",United States,0.20635461443803613,11,"Dramas, Thrillers",two brothers clash with their halfsiblings when a visit home to see their dying mother surfaces old secrets and becomes a fight for survival,-1.8432848674605342,1.2674350549478612,88,Minutes
s5711,0,The Land of Cards,Qaushiq Mukherjee,"Joyraj Bhattacharya, Rii, Soumyak Kanti DeBiswas, Anubrata Basu, Tillotama Shome, Maya Tideman, Tinu Verghese, Immaduddin Shah, Sayani Gupta",India,-0.24722124863196265,9,"Dramas, Independent Movies, International Movies",a royal prince arrives on an island of fascist rule and inspires a rebellion among its women in this hallucinogenic adaptation of a classic play,-1.8432848674605342,1.2674350549478612,113,Minutes
s5712,0,Carlos Ballarta: El amor es de putos,"Jan Suter, Raúl Campos Delgado",Carlos Ballarta,Mexico,0.20635461443803613,11,Stand-Up Comedy,carlos ballarta mocks daily life in mexico including public transit the education system and the corn seller who betrays your confidence,-1.8432848674605342,1.2674350549478612,67,Minutes
s5713,0,Donald Glover: Weirdo,"Shannon Hartman, Michelle Caputo",Donald Glover,United States,-0.24722124863196265,11,Stand-Up Comedy,fearlessly funny standup comic and sitcom star donald glover puts on a live show in new york confessing his love for cocoa puffs and toys r us,-1.8432848674605342,1.2674350549478612,65,Minutes
s5714,0,Colin Quinn: The New York Story,Jerry Seinfeld,Colin Quinn,United States,0.20635461443803613,11,Stand-Up Comedy,the snl veteran performs his offbroadway show about the history of new york and the people who shape its personality directed by jerry seinfeld,-1.8432848674605342,1.2674350549478612,62,Minutes
s5715,0,Divines,Houda Benyamina,"Déborah Lukumuena, Jisca Kalvanda, Kévin Mischel, Majdouline Idrissi, Oulaya Amamra, Yasin Houicha","France, Qatar",0.20635461443803613,11,"Dramas, Independent Movies, International Movies",a shrewd teenager and her wisecracking best friend plan to get rich or die trying by following in the footsteps of a flashy female drug dealer,-1.8432848674605342,1.2674350549478612,107,Minutes
s5716,1,La Niña,Unknown,"Ana María Estupiñán, Sebastian Eslava, Juan Sebastián Aragón, Diego Vásquez, Carlos Velazquez, Marcela Benjumea, Melisa Caceres, Michelle Orozco, Alberto Cardeño, Constanza Camelo, Fernando Arévalo",Colombia,0.20635461443803613,11,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",a former colombian guerrilla fighter faces challenges as she reintegrates into society and tries to overcome her traumatic memories,-1.8432848674605342,1.2674350549478612,1,Seasons
s5717,1,Paranoid,Unknown,"Indira Varma, Robert Glenister, Dino Fetscher, Neil Stuke, Christiane Paul, Lesley Sharp, Kevin Doyle",United Kingdom,0.20635461443803613,11,"British TV Shows, Crime TV Shows, International TV Shows",when a woman is brutally murdered on a playground a group of detectives find themselves drawn into a dark conspiracy as they search for the killer,-1.8432848674605342,1.2674350549478612,1,Seasons
s5718,0,Dieter Nuhr: Nuhr in Berlin,Volker Weicker,Dieter Nuhr,Germany,0.20635461443803613,11,Stand-Up Comedy,the cerebral and popular german cabaret comic expounds his theories on gender norms primal instincts and a decidedly gastrointestinal big bang,-1.8432848674605342,1.2674350549478612,69,Minutes
s5719,0,Mumbai Cha Raja,Manjeet Singh,"Rahul Bairagi, Arbaaz Khan, Tejas Parvatkar, Dhanshree Jain, Salman Khan, Aftab Khan",India,-0.24722124863196265,11,"Dramas, Independent Movies, International Movies",this comingofage tale follows rahul a young boy growing up in a mumbai slum whose alcoholic father abuses him and his mother,-1.8432848674605342,1.2674350549478612,77,Minutes
s5720,0,True Memoirs of an International Assassin,Jeff Wadlow,"Kevin James, Andy Garcia, Zulay Henao, Maurice Compte, Kelen Coleman, Andrew Howard, Rob Riggle, Leonard Earl Howze, Yul Vazquez, Kim Coates, Daniel Zacapa, Ron Rifkin, Jeff Chase",United States,0.20635461443803613,9,"Action & Adventure, Comedies",after his publisher markets his crime novel as a memoir a novice author finds himself forcibly recruited into a deadly political plot in venezuela,-1.8432848674605342,1.2674350549478612,98,Minutes
s5721,1,Einsatzgruppen: The Nazi Death Squads,Unknown,Paul Bandey,France,-0.5874031459344617,11,"Docuseries, International TV Shows",this documentary series examines the einsatzgruppen nazis responsible for the mass murder of jews romani and soviet prisoners in eastern europe,-1.8432848674605342,1.2674350549478612,1,Seasons
s5722,0,Kathleen Madigan: Bothering Jesus,Lorene Machado,Kathleen Madigan,United States,0.20635461443803613,11,Stand-Up Comedy,the irish american comic riffs on everything from growing up in missouri signing up her parents to be uber drivers and anything to do with bacon,-1.8432848674605342,1.2674350549478612,71,Minutes
s5723,1,Case,Unknown,"Steinunn Ólína Þorsteinsdóttir, Magnús Jónsson, Þorsteinn Bachmann, Jóhanna Vigdís Arnardóttir, Birna Rún Eiríksdóttir, Elma Stefania Agustsdottir, Bergur Þór Ingólfsson, Halldóra Geirharðsdóttir, Arnar Jónsson, Davíð Freyr Þórunnarson, Björn Stefánsson, Nína Dögg Filippusdóttir, Hjortur Jóhann Jónsson",Iceland,0.09296064867053644,11,"Crime TV Shows, International TV Shows, TV Dramas",a smart lawyer whose drinking and recklessness send him on a path of selfdestruction finds new purpose investigating a teenagers apparent suicide,-1.8432848674605342,1.2674350549478612,1,Seasons
s5724,1,Danger Mouse,Unknown,"Alexander Armstrong, Kevin Eldon, Stephen Fry, Ed Gaughan, Shauna Macdonald, Dave Lamb, Morwenna Banks",United Kingdom,0.20635461443803613,14,"British TV Shows, Kids' TV",the worlds greatest superspy returns to save the world with the help of hapless hamster penfold and a collection of stateoftheart gadgetry,-1.8432848674605342,1.2674350549478612,2,Seasons
s5725,0,"Dana Carvey: Straight White Male, 60",Marcus Raboy,Dana Carvey,United States,0.20635461443803613,11,Stand-Up Comedy,emmywinning comedian dana carvey blends pitchperfect takes on big personalities with sotrueithurts stories from his life as a dad of millennials,-1.8432848674605342,1.2674350549478612,64,Minutes
s5726,0,The Ivory Game,"Kief Davidson, Richard Ladkani",Unknown,Austria,0.20635461443803613,9,Documentaries,filmmakers infiltrate the corrupt global network of ivory trafficking exposing poachers and dealers as african elephants edge closer to extinction,-1.8432848674605342,1.2674350549478612,112,Minutes
s5727,0,A Grand Night In: The Story of Aardman,Richard Mears,Julie Walters,United Kingdom,0.09296064867053644,12,Documentaries,aardman animations icons wallace  gromit morph and more join fans and collaborators for a retrospective celebrating the studios th anniversary,-1.8432848674605342,1.2674350549478612,59,Minutes
s5728,1,Inborn Pair,Unknown,"Annie Chen, Chris Wang, Hsieh Kun Da, Puff Kuo, Jennifer Hong",Taiwan,-0.3606152143994623,9,"International TV Shows, Romantic TV Shows, TV Comedies",betrothed while in utero a resort group president enters into an arranged marriage with a legal assistant despite their bickering love blooms,-1.8432848674605342,1.2674350549478612,1,Seasons
s5729,1,Just You,Unknown,"Aaron Yan, Puff Kuo, Katherine Wang, Dean Fujioka, Lyla Lin, Lin Yu-pin",Taiwan,-0.13382728286446294,9,"International TV Shows, Romantic TV Shows, TV Comedies",when her uptight new boss and landlord starts a war on office romances plucky liangliang quickly starts looking for ways to get him to lighten up,-1.8432848674605342,1.2674350549478612,1,Seasons
s5730,1,Love Around,Unknown,"George Hu, Annie Chen, Mandy Tao, Jack Lee, Tan Ai-Chen, Jian Chang, Wang Chuan",Taiwan,-0.13382728286446294,9,"International TV Shows, Romantic TV Shows, TV Comedies",after a chance meeting at a ballpark the kind son of a former gangster tries to help an outgoing radio dj get over her recent heartbreak,-1.8432848674605342,1.2674350549478612,1,Seasons
s5731,1,Love Family,Unknown,"Chris Wang, Serena Fang, Jack Lee, Amanda Chou, Yin Fu, Rabbit Yang, Meng-sheng Shen",Taiwan,-0.13382728286446294,11,"International TV Shows, Romantic TV Shows, TV Comedies",a wealthy heirs search for a nameless childhood sweetheart leads him to an inn run by a family with three sisters but which one is his true love,-1.8432848674605342,1.2674350549478612,1,Seasons
s5732,1,Love Me or Leave Me,Unknown,"Ann Hsu, Chris Wang, Alan Kuo, K'ang-i Lee, Albee Huang",Taiwan,-0.24722124863196265,9,"International TV Shows, Romantic TV Shows, TV Comedies",when a marriagephobic woman hires a seductress to test how faithful her eagertowed boyfriend is her plan takes an unexpected turn,-1.8432848674605342,1.2674350549478612,1,Seasons
s5733,1,Love Now,Unknown,"Annie Chen, George Hu, Bobby Dou, Vivi Lee, Harry Chang, Esther Yang, Mandy Wei",Taiwan,-0.24722124863196265,9,"International TV Shows, Romantic TV Shows, TV Comedies",when her loved ones cook up a morbid plan to make her take time off from work yang yiru goes on a vacation truly believing she has terminal cancer,-1.8432848674605342,1.2674350549478612,1,Seasons
s5734,0,Norman Lear: Just Another Version of You,"Heidi Ewing, Rachel Grady","Norman Lear, George Clooney, Bill Moyers, John Amos, Russell Simmons, Louise Lasser, Rob Reiner, Jon Stewart, Amy Poehler",United States,0.20635461443803613,11,Documentaries,this documentary turns the spotlight on the man behind the iconic all in the family with comments from friends family and famous collaborators,-1.8432848674605342,1.2674350549478612,91,Minutes
s5735,0,Santa Pac's Merry Berry Day,Moto Sakakibara,"Erin Mathews, Sam Vincent, Andrea Libman, Ashleigh Ball, Ian James Corlett, Brian Drummond, Lee Tockar, Matt Hill, Richard Newman",Unknown,0.20635461443803613,13,Movies,pac aims to keep berry day the happiest day ever by unraveling a curious mystery about his parents and thwarting betrayuss plan to capture santa pac,-1.8432848674605342,1.2674350549478612,44,Minutes
s5736,0,Spanish Affair 2,Emilio Martínez Lázaro,"Dani Rovira, Clara Lago, Karra Elejalde, Carmen Machi, Belén Cuesta, Berto Romero, Rosa María Sardà, Alfonso Sánchez, Alberto López, Josep Maria Riera",Spain,0.09296064867053644,11,"Comedies, International Movies, Romantic Movies",spanish provincialism is put into the spotlight as a man from the basque country embarks on a mission to keep his daughter from marrying a catalan,-1.8432848674605342,1.2674350549478612,107,Minutes
s5737,0,Pup Star,Robert Vince,"Makenzie Moss, Jed Rees, David DeLuise, Carla Jimenez, Tom Everett Scott, Diedrich Bader, George Newbern, Bonnie Somerville, John Ratzenberger",Canada,0.20635461443803613,3,"Children & Family Movies, Comedies",after a singing pup with big dreams of stardom gets dognapped and escapes with a friends help her journey home is a fun musicfilled adventure,-1.8432848674605342,0.9762806288092655,92,Minutes
s5738,0,I Am the Pretty Thing That Lives in the House,Osgood Perkins,"Ruth Wilson, Bob Balaban, Lucy Boynton, Paula Prentiss","Canada, United States",0.20635461443803613,9,"Horror Movies, International Movies, Thrillers",a nervous nurse who scares easily finds herself caring for an ailing horror novelist while living in a house with hidden secrets,-1.8432848674605342,0.9762806288092655,89,Minutes
s5739,0,Into the Inferno,Werner Herzog,Werner Herzog,"United Kingdom, Germany, Canada",0.20635461443803613,12,Documentaries,with stunning views of eruptions and lava flows werner herzog captures the raw power of volcanoes and their ties to indigenous spiritual practices,-1.8432848674605342,0.9762806288092655,107,Minutes
s5740,0,The African Doctor,Julien Rambaldi,"Marc Zinga, Aïssa Maïga, Bayron Lebli, Médina Diarra, Rufus, Jonathan Lambert, Jean-Benoît Ugeux",France,0.20635461443803613,9,"Comedies, Dramas, International Movies",happily escaping a dictatorship a congolese doctor transplants his family to a small french village where culture shock sets in for everyone,-1.8432848674605342,0.9762806288092655,94,Minutes
s5741,0,They Are Everywhere,Yvan Attal,"Yvan Attal, Benoît Poelvoorde, Charlotte Gainsbourg, Valérie Bonneton, Dany Boon, Grégory Gadebois, Denis Podalydès, François Damiens, Yamée Couture, Freya Mavor, Rivka Michaeli","France, Belgium",0.20635461443803613,11,"Comedies, International Movies",in counseling sessions with his therapist preoccupied yvan shares stories of antisemitism and what its like to live as a jew in modern france,-1.8432848674605342,0.9762806288092655,110,Minutes
s5742,1,Trailer Park Boys: Out of the Park: Europe,Unknown,"Mike Smith, John Paul Tremblay, Robb Wells",Canada,0.20635461443803613,11,"International TV Shows, TV Comedies",the trailer park boys are thrilled to get a free trip to europe until they arrive and learn about their corporate sponsors unusual requirements,-1.8432848674605342,0.9762806288092655,1,Seasons
s5743,0,West Coast,Benjamin Weill,"Devi Couzigou, Mathis Crusson, Victor Le Blond, Sullivan Loyez, Pierre-François Martin-Laval, Hugo Chalan-Marchio",France,0.20635461443803613,11,"Comedies, Dramas, International Movies",four smalltown french teens who style themselves after american rappers set out to avenge a classroom insult and end up on a mindblowing adventure,-1.8432848674605342,0.9762806288092655,81,Minutes
s5744,0,7 años,Roger Gual,"Paco León, Juana Acosta, Juan Pablo Raba, Alex Brendemühl, Manuel Morón",Spain,0.20635461443803613,11,"Dramas, International Movies",loyalties are tested and cruelties revealed when four business partners spend a tense evening debating who will pay for the crime they committed,-1.8432848674605342,0.9762806288092655,77,Minutes
s5745,1,Containment,Unknown,"David Gyasi, Christina Marie Moses, Chris Wood, Kristen Gutoskie, Claudia Black, George Young, Hanna Mangan Lawrence, Trevor St. John",United States,0.20635461443803613,11,"TV Dramas, TV Thrillers",when a ferocious contagion sweeps through atlanta authorities impose a precarious quarantine on the city while scrambling to find a cure,-1.8432848674605342,0.9762806288092655,1,Seasons
s5746,0,Joe Rogan: Triggered,Anthony Giordano,Joe Rogan,United States,0.20635461443803613,11,Stand-Up Comedy,unleashing his inquisitive intense comedic style rogan explores everything from raising kids and santa claus to pot gummies and talking to dolphins,-1.8432848674605342,0.9762806288092655,64,Minutes
s5747,0,A Mighty Team,Thomas Sorriaux,"Gérard Depardieu, Chantal Lauby, Medi Sadoun, Ilian Bergala, Blanche Gardin, Patrick Timsit, Barbara Cabrita, Jean Dell, Thomas Vandenberghe, Théo Fernandez, Léa Lopez",France,0.20635461443803613,11,"Comedies, International Movies, Sports Movies",when a fit of anger leads to a serious injury a sidelined soccer star returns to his hometown and reluctantly agrees to train the local youth,-1.8432848674605342,0.9762806288092655,97,Minutes
s5748,0,Berserk: The Golden Age Arc I - The Egg of the King,Toshiyuki Kubooka,"Hiroaki Iwanaga, Takahiro Sakurai, Toa Yukinari, Yuki Kaji, Minako Kotobuki, Takahiro Fujiwara, Yoshiro Matsumoto, Kazuki Yao, Aki Toyosaki, Rikiya Koyama, Kenta Miyake",Japan,-0.24722124863196265,11,"Action & Adventure, Anime Features, International Movies",loner guts is recruited by griffith and his band of mercenaries but their ensuing success as a fullfledged army could lead to a horrible fate,-1.8432848674605342,0.9762806288092655,77,Minutes
s5749,0,Bleach The Movie: Fade to Black,Noriyuki Abe,"Masakazu Morita, Fumiko Orikasa, Aya Hirano, Hiroshi Kamiya, Mitsuaki Madono, Ryotaro Okiayu, Kentaro Ito, Shinichiro Miki, Satsuki Yukino, Masaaki Tsukada",Japan,-0.7007971117019615,12,"Action & Adventure, Anime Features, Sci-Fi & Fantasy",when his mind is fogged by a scimitarweilding stranger mayuri destroys his laboratory unleashing a cloud of reishi that lays waste to the seiretei,-1.8432848674605342,0.9762806288092655,94,Minutes
s5750,0,Bleach the Movie: Hell Verse,Noriyuki Abe,"Masakazu Morita, Fumiko Orikasa, Kazuya Nakai, Noriaki Sugiyama, Kentarô Itô, Yuki Matsuoka, Ryotaro Okiayu, Romi Park",Japan,-0.47400918016696203,9,"Action & Adventure, Anime Features, Sci-Fi & Fantasy",when a group of vicious sinners plots to escape from this eternal prison in hell they discover that substitute soul reaper ichigo is the key to their freedom the sinners launch an attack and in the process kidnap ichigos younger sister,-1.8432848674605342,0.9762806288092655,94,Minutes
s5751,0,Blind Date,Clovis Cornillac,"Mélanie Bernier, Clovis Cornillac, Lilou Fogli, Philippe Duquesne, Grégoire Oestermann, Oscar Copp, Boris Terral, Manu Payet",France,0.09296064867053644,9,"Comedies, International Movies, Music & Musicals",a passionate pianist and a soulful puzzle maker who treasures silence arent the best neighbors but things get interesting when they start to date,-1.8432848674605342,0.9762806288092655,91,Minutes
s5752,1,DEATH NOTE,Unknown,"Kappei Yamaguchi, Alessandro Juliani, Mamoru Miyano, Brad Swaile, Ai Satou, Saffron Henderson, Akeno Watanabe, Lisa Ann Beley, Aya Hirano, Shannon Chan-Kent, Haruka Kudo, Kelly Metzger, Hideo Ishikawa, Brian Dobson, Hiroki Takahashi, Sam Vincent, Shido Nakamura, Brian Drummond, Naoya Uchida, Chris Britton",Japan,-0.9275850432369608,9,"Anime Series, Crime TV Shows, International TV Shows",when a japanese high schooler comes into possession of a mystical notebook he finds he has the power to kill anybody whose name he enters in it,-1.8432848674605342,0.9762806288092655,1,Seasons
s5753,1,Spotless,Unknown,"Marc-André Grondin, Denis Ménochet, Miranda Raison, Doug Allen, Liam Garrigan, Ciarán Owens, Kate Magowan, Tanya Fear, Naomi Radcliffe, Lucy Akhurst, Jemma Donovan, Niall Hayes, Brendan Coyle","United Kingdom, France",0.09296064867053644,11,"Crime TV Shows, International TV Shows, TV Dramas",the lawabiding owner of a crime scene cleaning service is forced into business with a powerful mob boss thanks to his irresponsible older brother,-1.8432848674605342,0.9762806288092655,1,Seasons
s5754,1,Vampire Knight,Unknown,"Daisuke Kishio, Ezra Weisz, Mamoru Miyano, Vic Mignogna, Yui Horie, Mela Lee, Risa Mizuno, Stephanie Sheh, Junichi Suwabe, Troy Baker, Jun Fukuyama, Bryce Papenbrook, Mai Nakahara, Laura Bailey, Soichiro Hoshi, Steve Staley, Susumu Chiba, Spike Spencer, Hiroki Yasumoto, Travis Willingham, Fumiko Orikasa, Wendee Lee",Japan,-0.7007971117019615,9,"Anime Series, International TV Shows, Romantic TV Shows",at cross academy two student disciplinary committee members are tasked with keeping the peace between a human class and a night class of vampires,-1.8432848674605342,0.9762806288092655,2,Seasons
s5755,0,Sky Ladder: The Art of Cai Guo-Qiang,Kevin MacDonald,Cai Guo-Qiang,United States,0.20635461443803613,11,Documentaries,known for his spectacular pyrotechnic displays chinese artist cai guoqiang creates his most ambitious project yet in this breathtaking documentary,-1.8432848674605342,0.9762806288092655,80,Minutes
s5756,0,Mascots,Christopher Guest,"Carrie Aizley, Sarah Baker, Bob Balaban, Ed Begley Jr., Tom Bennett, Maria Blasucci, Jennifer Coolidge, Kerry Godliman, Matt Griesser, Christopher Guest, John Michael Higgins, Michael Hitchcock, Don Lake, Jane Lynch, Christopher Moynihan, Chris O'Dowd, Jim Piddock, Parker Posey, Harry Shearer, Fred Willard, Zach Woods, Susan Yeagley",United States,0.20635461443803613,11,Comedies,eager contestants don big heads and furry suits to vie for the title of worlds best mascot in this offbeat comic romp from christopher guest,-1.8432848674605342,0.9762806288092655,95,Minutes
s5757,0,Justin Timberlake + the Tennessee Kids,Jonathan Demme,Justin Timberlake,United States,0.20635461443803613,11,Music & Musicals,on the final nights of a world tour director jonathan demme captures what makes the show soar gifted musicians deft dancers and a magnetic star,-1.8432848674605342,0.9762806288092655,90,Minutes
s5758,0,13TH,Ava DuVernay,Unknown,United States,0.20635461443803613,11,Documentaries,in this thoughtprovoking documentary scholars activists and politicians analyze the criminalization of african americans and the us prison boom,-1.8432848674605342,0.9762806288092655,101,Minutes
s5759,0,Russell Peters: Almost Famous,Dave Higby,Russell Peters,United States,0.20635461443803613,11,Stand-Up Comedy,the comic comes home to toronto to sound off on cultural quirks kids furniture and bathroom visits reveling in all things ridiculously human,-1.8432848674605342,0.9762806288092655,73,Minutes
s5760,1,StoryBots Super Songs,Unknown,"Judy Greer, Jeff Gill, Erin Fitzgerald, Fred Tatasciore, Gregg Spiridellis",United States,0.20635461443803613,13,Kids' TV,characters from the popular storybots apps for early childhood education give musical lessons on math science history behaviors emotions and more,-1.8432848674605342,0.9762806288092655,1,Seasons
s5761,0,The Siege of Jadotville,Richie Smyth,"Jamie Dornan, Guillaume Canet, Emmanuelle Seigner, Jason O'Mara, Mikael Persbrandt, Mark Strong, Michael McElhatton, Danny Sapani, Sam Keeley, Ronan Raftery, Mike Noble, Charlie Kelly, Conor MacNeill, Fionn O'Shea, Conor Quinlan, Jordan Mifsud","Ireland, South Africa",0.20635461443803613,11,"Action & Adventure, Dramas, International Movies",besieged by overwhelming enemy forces irish soldiers on a un peacekeeping mission in africa valiantly defend their outpost in this true story,-1.8432848674605342,0.9762806288092655,108,Minutes
s5762,0,LEGO Jurassic World: The Indominus Escape,Michael D. Black,"A.J. LoCascio, Sendhil Ramamurthy, Fred Tatasciore, Jake Johnson, Lauren Lapkus, Zachary Levi, BD Wong, David Gunning",United States,0.20635461443803613,14,"Children & Family Movies, Comedies",the scientists of jurassic world create a captivating and terrifying new creature that loves hot dogs but what happens when the hot dogs run out,-1.8432848674605342,0.9762806288092655,25,Minutes
s5763,1,Be with Me,Unknown,"Jason Tsou, Queen Wei, River Huang, Fabien Yang, Tang Chen-Kang, Figaro Tseng",Taiwan,0.09296064867053644,12,"International TV Shows, Romantic TV Shows, TV Dramas",they were the boy band to beat until fame tore them apart ten years later five friends and an exlove reunite and find themselves closer than ever,-1.8432848674605342,0.9762806288092655,1,Seasons
s5764,1,Be with You,Unknown,"Bobby Dou, Peijia Huang, Nylon Chen, Vivi Lee, Edison Wang, Serena Fang",Taiwan,0.09296064867053644,9,"International TV Shows, Romantic TV Shows, TV Dramas",after reconnecting with their girlhood crushes two sisters find their lives turned upside down by surprising revelations and romantic intrigue,-1.8432848674605342,0.9762806288092655,1,Seasons
s5765,0,Bombshell,Riccardo Pilizzeri,"Ande Cunningham, Mark Mitchinson, Mia Pistorius, Nathalie Boltt, Nathan Lovejoy, Colin Moy, Jay Simon, Coen Falke, Greta Gregory, Byron Coll",New Zealand,0.20635461443803613,11,Dramas,in  when a vessel protesting nuclear testing is sunk in new zealand local police fight to prove it was a terrorist plot by their french allies,-1.8432848674605342,0.9762806288092655,86,Minutes
s5766,0,Chatô: The King of Brazil,Guilherme Fontes,"Marco Ricca, Andrea Beltrão, Letícia Sabatella, Leandra Leal, Gabriel Braga Nunes, Paulo Betti, Marcos Oliveira, Eliane Giardini",Brazil,0.09296064867053644,11,"Dramas, International Movies",the romanticized life of media mogul assis chateaubriand depicts him as the star of a televised trial where his passions and achievements are judged,-1.8432848674605342,0.9762806288092655,105,Minutes
s5767,1,Fall in Love with Me,Unknown,"Aaron Yan, Tia Lee, Jack Lee, Katherine Wang, Beatrice Fang, Vince Kao, Chen Bor Jeng",Taiwan,-0.020433317096963256,9,"International TV Shows, Romantic TV Shows, TV Comedies",the head of a struggling ad agency finds herself torn between a hotshot executive and a kind stranger  not realizing theyre the same person,-1.8432848674605342,0.9762806288092655,1,Seasons
s5768,0,Harud,Aamir Bashir,"Mohammad Amir Naji, Shahnawaz Bhat, Shamim Basharat, Salma Ashai, Mudessir Ahmed Khan, Rayes Mohiuddin",India,-0.47400918016696203,11,"Dramas, International Movies",a young kashmiri man sets out to escape to pakistan and make sense of his brothers death but he drifts aimlessly until finding his brothers camera,-1.8432848674605342,0.9762806288092655,100,Minutes
s5769,1,Love Cheque Charge,Unknown,"George Hu, Phoebe Yuan, Hsieh Kun Da, Jay Shih, Smile Weng, Jet Chao, Jessie Chang",Taiwan,-0.020433317096963256,9,"International TV Shows, Romantic TV Shows, TV Comedies",three years after making a wild promise to a woman in distress a rigid businessman runs into her again and must decide whether to honor his word,-1.8432848674605342,0.9762806288092655,1,Seasons
s5770,1,Masha's Spooky Stories,Unknown,Unknown,"United States, Russia",-0.24722124863196265,13,Kids' TV,masha explains why theres no need to be scared of things like monsters the dark going to a new school thunder and other common childhood fears,-1.8432848674605342,0.9762806288092655,1,Seasons
s5771,0,Much Ado About Nothing,Alejandro Fernández Almendras,"Agustín Silva, Paulina García, Daniel Alcaíno, Alejandro Goic, Luis Gnecco, Samuel Landea, Dindi Jane, Isabella Costa, Augusto Schuster, Pilar Ronderos","Chile, United States, France",0.20635461443803613,11,"Dramas, Independent Movies, International Movies",carefree college student vicente ends up in a desperate fight for freedom when a wellconnected friend falsely accuses him of a hitandrun accident,-1.8432848674605342,0.9762806288092655,96,Minutes
s5772,1,Murphy's Law of Love,Unknown,"Danson Tang, Chia-ying Lee, Jolin Chien, Jenna Wang, Meng-sheng Shen, Wen-lin Fang, Wei Lin, Phoebe Huang",Taiwan,0.09296064867053644,12,"International TV Shows, Romantic TV Shows, TV Comedies",an online matchmaker whos convinced shes living under a curse finds her theories on life and love tested when she meets a shrewd divorce expert,-1.8432848674605342,0.9762806288092655,1,Seasons
s5773,0,My Big Night,Álex de la Iglesia,"Raphael, Mario Casas, Pepón Nieto, Blanca Suárez, Hugo Silva, Carmen Machi, Luis Callejo, Carlos Areces, Enrique Villén, Santiago Segura, Jaime Ordoñez, Tomás Pozzi, Carolina Bang, Ana Polvorosa, Luis Fernández",Spain,0.09296064867053644,11,"Comedies, International Movies, Music & Musicals",an unemployed man gets a job as an extra at the shooting of a new years eve tv special thats beset by crises and seems to go on forever,-1.8432848674605342,0.9762806288092655,97,Minutes
s5774,0,My Little Pony Equestria Girls: Legend of Everfree,Ishi Rudell,"Tara Strong, Rebecca Shoichet, Ashleigh Ball, Andrea Libman, Tabitha St. Germain, Cathy Weseluck, Enid-Raye Adams, Brian Doe, Nicole Oliver","United States, Canada",0.20635461443803613,14,"Children & Family Movies, Comedies",the equestria girls human teen counterparts to my little pony characters head to camp everfree where they need a little magic to help save summer,-1.8432848674605342,0.9762806288092655,73,Minutes
s5775,1,Old Money,David Schalko,"Udo Kier, Sunnyi Melles, Nicholas Ofczarek, Manuel Rubey, Nora von Waldstätten, Thomas Stipsits, Ursula Strauss, Robert Palfrader, Simon Schwarz, Johannes Krisch, Lukas Miko",United States,0.09296064867053644,11,"International TV Shows, TV Comedies, TV Dramas",backstabbing blackmail and revenge consume the dysfunctional family of a wealthy patriarch as they compete to find him a new liver at all costs,-1.8432848674605342,0.9762806288092655,1,Seasons
s5776,0,Pac's Scary Halloween,Unknown,"Erin Mathews, Sam Vincent, Andrea Libman, Ashleigh Ball, Ian James Corlett, Brian Drummond, Lee Tockar, Matt Hill",Unknown,0.20635461443803613,14,Movies,when sinister dr pacenstein schemes to swap bodies with pac during a halloween party spiral cyli and count pacula scramble to save their pal,-1.8432848674605342,0.9762806288092655,44,Minutes
